Gene stable ID	UniProtKB Gene Name ID	Gene name
ENSMUSG00000115124		Gm49201
ENSMUSG00000114854		Gm34354
ENSMUSG00000041471	A0A2I3BQV1	Shld2
ENSMUSG00000041471	A0A2I3BQ88	Shld2
ENSMUSG00000041471	A0A2I3BRM7	Shld2
ENSMUSG00000041471	Q9CRX3	Shld2
ENSMUSG00000041471	A0A2I3BPG1	Shld2
ENSMUSG00000041471	Q3UEN2	Shld2
ENSMUSG00000097100		9230104M06Rik
ENSMUSG00000114393		Gm47359
ENSMUSG00000080899		Gm9109
ENSMUSG00000021143	E9Q7E9	Pacs2
ENSMUSG00000021143	A0A1Y7VN58	Pacs2
ENSMUSG00000021143	A0A1Y7VLZ7	Pacs2
ENSMUSG00000021143	Q3V3Q7	Pacs2
ENSMUSG00000083414		Gm14840
ENSMUSG00000114478		Gm34558
ENSMUSG00000081443	A0A1B0GSB3	Fam236d
ENSMUSG00000026610	D3Z2J0	Esrrg
ENSMUSG00000026610	P62509	Esrrg
ENSMUSG00000114743		Gm34672
ENSMUSG00000114240		Gm47360
ENSMUSG00000079479	A2AI92	Fam236f
ENSMUSG00000114200		Gm34721
ENSMUSG00000022905	G3UZK5	Kpna1
ENSMUSG00000022905	G3UXT6	Kpna1
ENSMUSG00000022905	G3UYD2	Kpna1
ENSMUSG00000022905	G3UWJ8	Kpna1
ENSMUSG00000022905	G3UXW7	Kpna1
ENSMUSG00000022905	Q60960	Kpna1
ENSMUSG00000021318	A0A1Y7VKQ8	Gli3
ENSMUSG00000021318	Q3UMJ8	Gli3
ENSMUSG00000021318	B2RUG4	Gli3
ENSMUSG00000021318	Q61602	Gli3
ENSMUSG00000048644	Q3TYB7	Ctxn1
ENSMUSG00000048644	Q8K129	Ctxn1
ENSMUSG00000073027	Q2PMX7	Dmrtc1b
ENSMUSG00000073027	Q2PMX6	Dmrtc1b
ENSMUSG00000073027	A2AI93	Dmrtc1b
ENSMUSG00000028777	B2RVZ3	Gnat3
ENSMUSG00000028777	Q3V3I2	Gnat3
ENSMUSG00000061577	A0A0G2JDA9	Adgrg5
ENSMUSG00000061577	D6RJJ2	Adgrg5
ENSMUSG00000061577	Q3V3Z3	Adgrg5
ENSMUSG00000038085	A2AV95	Cnbd2
ENSMUSG00000038085	A2AV96	Cnbd2
ENSMUSG00000038085	Q9D5U8	Cnbd2
ENSMUSG00000117287		Gm36200
ENSMUSG00000117109		Gm19969
ENSMUSG00000110576	A0A1D5RLK8	Gm36368
ENSMUSG00000110576	A0A494BBC5	Gm36368
ENSMUSG00000040852	Q8C115	Plekhh2
ENSMUSG00000115649		Gm18813
ENSMUSG00000060201	Q6IE32	Spink7
ENSMUSG00000115183		Gm49203
ENSMUSG00000115214		Gm49202
ENSMUSG00000036995	Q5U464	Asap3
ENSMUSG00000021794	P26443	Glud1
ENSMUSG00000117712		Gm19159
ENSMUSG00000117502		Gm7941
ENSMUSG00002075774		Gm54417
ENSMUSG00000024261	P40749	Syt4
ENSMUSG00000057614	B2RSH2	Gnai1
ENSMUSG00000096934		Gm26658
ENSMUSG00000077169		Gm25396
ENSMUSG00000080845		Gm9115
ENSMUSG00000117576		Gm5241
ENSMUSG00000024259	A0A3Q4L2U5	Slc25a46
ENSMUSG00000024259	Q9CQS4	Slc25a46
ENSMUSG00000081716		Gm14839
ENSMUSG00000081108		Gm4234
ENSMUSG00000083680		Gm9119
ENSMUSG00000082191		Gm5166
ENSMUSG00002075815		Gm55580
ENSMUSG00000067562	Q9D410	Dmrtc1c1
ENSMUSG00000067562	B1AX27	Dmrtc1c1
ENSMUSG00000103961		Gm55759
ENSMUSG00000103401		Gm37929
ENSMUSG00000104540		Gm3527
ENSMUSG00000118492		Gm52967
ENSMUSG00000103577		9330162B11Rik
ENSMUSG00000104718		Gm31752
ENSMUSG00000103732		Gm38315
ENSMUSG00000104482		Gm38064
ENSMUSG00000105930		Gm17889
ENSMUSG00000038174	A0A087WSI2	Hycc2
ENSMUSG00000038174	E0CZ67	Hycc2
ENSMUSG00000038174	Q8C729	Hycc2
ENSMUSG00000089364		Gm23822
ENSMUSG00000106498		Gm43032
ENSMUSG00000106433		Gm32102
ENSMUSG00000092124		B930094E09Rik
ENSMUSG00000117533		Gm50060
ENSMUSG00000029121	Q6P1J1	Crmp1
ENSMUSG00000029121	Q71H75	Crmp1
ENSMUSG00000029121	A0A0J9YUZ1	Crmp1
ENSMUSG00000029121	A0A0J9YTX5	Crmp1
ENSMUSG00000029121	P97427	Crmp1
ENSMUSG00000041915	A0A3Q4EHL9	Ammecr1l
ENSMUSG00000041915	Q8JZZ6	Ammecr1l
ENSMUSG00000115431		Gm3219
ENSMUSG00000043681	Q8CF02	Fam25a
ENSMUSG00000082783		Gm9126
ENSMUSG00000081240		Gm16511
ENSMUSG00002075832		Gm55581
ENSMUSG00000067561	Q9D410	Dmrtc1c2
ENSMUSG00000067561	Q14AJ8	Dmrtc1c2
ENSMUSG00000114623		Gm34788
ENSMUSG00000023064	Q5GQ64	Sncg
ENSMUSG00000023064	Q9Z0F7	Sncg
ENSMUSG00000114787		4930455M05Rik
ENSMUSG00000001604	A2AW45	Tcea3
ENSMUSG00000001604	P23881	Tcea3
ENSMUSG00000113191		Gm48343
ENSMUSG00000113309		Gm48408
ENSMUSG00000113960		4933412O06Rik
ENSMUSG00000113338		A530046M15Rik
ENSMUSG00000113290		A530058O07Rik
ENSMUSG00000114057		Gm31450
ENSMUSG00000113080		Gm48928
ENSMUSG00000041324	Q3UY39	Inhba
ENSMUSG00000041324	Q04998	Inhba
ENSMUSG00002076786		Gm55582
ENSMUSG00000041445	A6H6E2	Mmrn2
ENSMUSG00000032894	B1AX30	1700031F05Rik
ENSMUSG00000081751		Gm14251
ENSMUSG00002076828		Gm56058
ENSMUSG00000082455		Gm13665
ENSMUSG00000083569		Gm13666
ENSMUSG00000085546		Gm14252
ENSMUSG00000002949	O35857	Timm44
ENSMUSG00002076948		Gm55327
ENSMUSG00000083976		Gm13664
ENSMUSG00000012211	D3YZ63	Tex22
ENSMUSG00000012211	Q9D9U4	Tex22
ENSMUSG00000082321		Gm14253
ENSMUSG00000087323		Gm14170
ENSMUSG00002076826		Gm56059
ENSMUSG00000084017		Rpl21-ps9
ENSMUSG00000068859	Q64HY3	Sp9
ENSMUSG00000034379	Q9D7H2	Wdr5b
ENSMUSG00000097748		Gm26533
ENSMUSG00000003955	A0A338P6X2	Fam162a
ENSMUSG00000003955	Q9D6U8	Fam162a
ENSMUSG00000024258	A0A3Q4L2S8	Polr2d
ENSMUSG00000024258	Q9D7M8	Polr2d
ENSMUSG00000113224		Gm48444
ENSMUSG00000023967	Q5U5I3	Mrps18a
ENSMUSG00000023967	D3Z603	Mrps18a
ENSMUSG00000021144	F8WHY8	Mta1
ENSMUSG00000021144	M1VHG1	Mta1
ENSMUSG00000021144	E9PX23	Mta1
ENSMUSG00000021144	Q8K4B0	Mta1
ENSMUSG00000119058		Gm22628
ENSMUSG00000061272		Gm14173
ENSMUSG00000113715		Gm6562
ENSMUSG00002075083		Gm56061
ENSMUSG00000112962		Gm31711
ENSMUSG00000113038		Gm48491
ENSMUSG00000113322		Gm48492
ENSMUSG00000041777	Q9DA19	Cir1
ENSMUSG00000096071	E9PUW9	Vmn1r143
ENSMUSG00000113924		Gm48493
ENSMUSG00000113232		Gm48494
ENSMUSG00000112969		Gm48496
ENSMUSG00000117912		Gm50383
ENSMUSG00000094981	K9J7G2	Vmn1r251
ENSMUSG00000084397		Gm9133
ENSMUSG00000113972		Gm48497
ENSMUSG00000113862		Gm7537
ENSMUSG00000031323	B1AX34	Dmrtc1a
ENSMUSG00000031323	B1AX33	Dmrtc1a
ENSMUSG00000031323	Q9D9R7	Dmrtc1a
ENSMUSG00000001750	Q9JHF5	Tcirg1
ENSMUSG00000001750	F6ZFB8	Tcirg1
ENSMUSG00000001750	D6RFN1	Tcirg1
ENSMUSG00000001750	A0A494B9E3	Tcirg1
ENSMUSG00000055137	A0A1Y7VJ81	Sugct
ENSMUSG00000055137	A0A1Y7VNE1	Sugct
ENSMUSG00000055137	Q7TNE1	Sugct
ENSMUSG00000025133	Q8CIM8	Ints4
ENSMUSG00000075229	F8WJI3	Mix23
ENSMUSG00000075229	E9Q4B5	Mix23
ENSMUSG00000075229	A0A338P707	Mix23
ENSMUSG00000075229	Q8R3Q6	Mix23
ENSMUSG00000091561		Gm6665
ENSMUSG00000064036	E9QNX2	Mro
ENSMUSG00000064036	D3Z0V1	Mro
ENSMUSG00000064036	E9PUF9	Mro
ENSMUSG00000021796	Q60607	Bmpr1a
ENSMUSG00000021796	Q53Z43	Bmpr1a
ENSMUSG00000021796	E9Q2G5	Bmpr1a
ENSMUSG00000021796	E9PW65	Bmpr1a
ENSMUSG00000021796	P36895	Bmpr1a
ENSMUSG00000046861	Q3U487	Hectd3
ENSMUSG00000117391		4930500A05Rik
ENSMUSG00002076228		Gm55478
ENSMUSG00000113851		Gm48503
ENSMUSG00000114114		Gm48499
ENSMUSG00000117647		Gm49969
ENSMUSG00000098218		Gm27043
ENSMUSG00000119631		Gm26066
ENSMUSG00000023966	Q9D9V4	Rsph9
ENSMUSG00000119471		Gm25020
ENSMUSG00000113024		Gm48502
ENSMUSG00000022390	F8VPP8	Zc3h7b
ENSMUSG00000022390	A0A2R8VHI0	Zc3h7b
ENSMUSG00000113219		Gm17890
ENSMUSG00000113889		Gm48501
ENSMUSG00000119594		Gm24873
ENSMUSG00000012429	A0A1Y7VKT3	Mplkip
ENSMUSG00000012429	B2RTG9	Mplkip
ENSMUSG00000012429	Q9D011	Mplkip
ENSMUSG00000111444		Gm47923
ENSMUSG00000031985	Q545P6	Gnpat
ENSMUSG00000031985	Q05DV2	Gnpat
ENSMUSG00000031985	P98192	Gnpat
ENSMUSG00000024558	E9Q3I6	Mapk4
ENSMUSG00000024558	E9PXX5	Mapk4
ENSMUSG00000024558	Q6P5G0	Mapk4
ENSMUSG00000113045		Gm48621
ENSMUSG00000024253	Q8K0T2	Dync2li1
ENSMUSG00000041297	A0A1Y7VLM0	Cdk13
ENSMUSG00000041297	Q69ZA1	Cdk13
ENSMUSG00000025650	Q63870	Col7a1
ENSMUSG00000034362	B2RT71	Csta1
ENSMUSG00000034362	E0CZ96	Csta1
ENSMUSG00000034362	P56567	Csta1
ENSMUSG00000060956		Gm10092
ENSMUSG00000088471		Gm23080
ENSMUSG00000059657	Q8BWM3	Stfa2l1
ENSMUSG00002076436		Gm22885
ENSMUSG00000079597	B2RV77	Cstdc4
ENSMUSG00000118690		Gm25024
ENSMUSG00000078097		Gm10913
ENSMUSG00000090263		D730045A05Rik
ENSMUSG00000094733	Q6IE28	Csta3
ENSMUSG00000036223	A0A494BA00	Ska1
ENSMUSG00000036223	A0A0R4J0M5	Ska1
ENSMUSG00000034509	Q9DCX1	Mad2l1bp
ENSMUSG00002075226		Gm55313
ENSMUSG00000008226	A2AWQ9	Scrn3
ENSMUSG00000008226	Q3TMH2	Scrn3
ENSMUSG00000095620	Q9D8D6	Csta2
ENSMUSG00000040505	E9QA91	Abcg5
ENSMUSG00000040505	Q99PE8	Abcg5
ENSMUSG00000094149	K9J7G4	Vmn1r252
ENSMUSG00000109411		Gm18059
ENSMUSG00000090779		Gm17110
ENSMUSG00000118857		Gm24569
ENSMUSG00000071562	A0A384DV91	Stfa1
ENSMUSG00000071562	P35175	Stfa1
ENSMUSG00000101948		Gm4557
ENSMUSG00000021797	Q9D260	9230112D13Rik
ENSMUSG00000065360		Gm24412
ENSMUSG00000033569	Q8BJ13	Adgrb3
ENSMUSG00000033569	Q68FL1	Adgrb3
ENSMUSG00000033569	Q80ZF8	Adgrb3
ENSMUSG00000109444		Gm18466
ENSMUSG00000108944		Gm4558
ENSMUSG00000093871	K9J7G6	Vmn1r253
ENSMUSG00000095816		Vmn1r-ps70
ENSMUSG00000115582		Gm48953
ENSMUSG00000093917	K7N6J2	Vmn1r254
ENSMUSG00000021798	E9PYJ9	Ldb3
ENSMUSG00000021798	Q9JKS4	Ldb3
ENSMUSG00000095543	Q9EPS5	Vmn1r148
ENSMUSG00002075883		Gm55314
ENSMUSG00000116816		Cstdc3
ENSMUSG00002075042		Gm55315
ENSMUSG00000116897		Gm49647
ENSMUSG00000094542	E9PWL6	Vmn1r149
ENSMUSG00000088517		Gm24437
ENSMUSG00000079594	L7N257	Cstdc6
ENSMUSG00000096871	K7N6B7	Gm10665
ENSMUSG00000093853	L7N288	Vmn1r151
ENSMUSG00000079476	B1AX35	Fam236e
ENSMUSG00002075419		Gm55316
ENSMUSG00000095383	E9Q9N3	Vmn1r152
ENSMUSG00000071561	Q497J0	Cstdc5
ENSMUSG00000071561	D6REU3	Cstdc5
ENSMUSG00000024560	Q541B1	Cxxc1
ENSMUSG00000024560	Q9CWW7	Cxxc1
ENSMUSG00000029122	F6Z2D6	Evc
ENSMUSG00000029122	E9Q2E6	Evc
ENSMUSG00000029122	D3YUJ0	Evc
ENSMUSG00000029122	P57680	Evc
ENSMUSG00000109745	A0A1B0GSI2	Fam236c
ENSMUSG00000094748	K9J7G9	Vmn1r255
ENSMUSG00000081986		Gm14841
ENSMUSG00000095984	K9J7H2	Vmn1r256
ENSMUSG00000083775		Gm14837
ENSMUSG00000081779		Gm21998
ENSMUSG00000097613		Gm17597
ENSMUSG00000087689		Gm15845
ENSMUSG00000109043		Gm18060
ENSMUSG00000084842		Pabpc1l2b
ENSMUSG00000022389	E9Q3N8	Tef
ENSMUSG00000022389	E9Q331	Tef
ENSMUSG00000022389	Q9JLC6	Tef
ENSMUSG00000065509		Mir421
ENSMUSG00000076269		Mir374b
ENSMUSG00000106465		Mir374c
ENSMUSG00000103697		Gm38020
ENSMUSG00000109396	A0A140LJ87	Gm4565
ENSMUSG00000119194		Gm24218
ENSMUSG00000079595		Gm7260
ENSMUSG00002076054		Gm55590
ENSMUSG00000080796		Gm9159
ENSMUSG00002075800		Gm55319
ENSMUSG00000109567		Gm18467
ENSMUSG00000022902		Stfa2
ENSMUSG00002075282		Gm55591
ENSMUSG00000109247		Gm8685
ENSMUSG00002076966		Gm55592
ENSMUSG00002074928		Gm55593
ENSMUSG00000031330	Q9D548	Zcchc13
ENSMUSG00000094905	D3YTY1	Vmn1r155
ENSMUSG00000096661		Gm15069
ENSMUSG00000006200	O70238	Rhox6
ENSMUSG00000119903		Gm22263
ENSMUSG00000116905		Gm49652
ENSMUSG00000089117		Gm25903
ENSMUSG00000092547		Vmn1r-ps80
ENSMUSG00000054905	P35173	Stfa3
ENSMUSG00000038930	D3Z1Y2	Rccd1
ENSMUSG00000038930	Q8BTU7	Rccd1
ENSMUSG00000051351	A2AW48	Zfp46
ENSMUSG00000051351	A2AW47	Zfp46
ENSMUSG00000051351	A2AW49	Zfp46
ENSMUSG00000051351	Q8BPP0	Zfp46
ENSMUSG00000116917		Gm49653
ENSMUSG00000051980	Q9QY96	Casr
ENSMUSG00000037683	A2AU71	Armc3
ENSMUSG00000037683	A2AU72	Armc3
ENSMUSG00000071767	A2A4F1	Rhox7a
ENSMUSG00000118151		Gm5690
ENSMUSG00002075893		Gm54386
ENSMUSG00000024270	D3Z0J4	Slc39a6
ENSMUSG00000024270	D3Z7N4	Slc39a6
ENSMUSG00000024270	Q8C145	Slc39a6
ENSMUSG00000064137	Q6VSS7	Rhox8
ENSMUSG00000086890		1700021J08Rik
ENSMUSG00000081330		Gm13013
ENSMUSG00000023952	E9QA45	Gtpbp2
ENSMUSG00000023952	E9Q004	Gtpbp2
ENSMUSG00000023952	E9PVQ4	Gtpbp2
ENSMUSG00000023952	Q3UJK4	Gtpbp2
ENSMUSG00000082249		Gm12997
ENSMUSG00000028683	B1AUN3	Eif2b3
ENSMUSG00000028683	Q3UKV0	Eif2b3
ENSMUSG00000028683	B1AUN2	Eif2b3
ENSMUSG00000079626	A6PW38	Rhox7b
ENSMUSG00000074030	Q6PGF7	Exoc8
ENSMUSG00000069439		Gm8444
ENSMUSG00000068048	Q9EQM5	Rhox9
ENSMUSG00000068048	A4FTZ4	Rhox9
ENSMUSG00000031986	G3X912	Sprtn
ENSMUSG00000048546	A0A2R8W6W6	Tob2
ENSMUSG00000048546	Q543X9	Tob2
ENSMUSG00000048546	Q9JM55	Tob2
ENSMUSG00000113432		8430406P12Rik
ENSMUSG00000080574		Mir466i
ENSMUSG00000113140		Gm48624
ENSMUSG00000118773		Gm24018
ENSMUSG00000116075		Gm49476
ENSMUSG00000081285		Gm18859
ENSMUSG00000061360	P83870	Phf5a
ENSMUSG00000041236	Q5KU39	Vps41
ENSMUSG00000110706		Gm45709
ENSMUSG00002076834		Gm55665
ENSMUSG00000031987	Q91YE3	Egln1
ENSMUSG00000082734		Rhox11-ps1
ENSMUSG00000081133		Rhox11-ps2
ENSMUSG00000095180	Q3UJH4	Rhox5
ENSMUSG00000095180	J3QPX1	Rhox5
ENSMUSG00002076629		Gm55320
ENSMUSG00000116961		Gm49662
ENSMUSG00000116685		Gm49664
ENSMUSG00000116945		Gm49663
ENSMUSG00000022901	Q549Q9	Cd86
ENSMUSG00000022901	P42082	Cd86
ENSMUSG00000056820	A0A1D5RLR0	Tsnax
ENSMUSG00000056820	Q9QZE7	Tsnax
ENSMUSG00000022477	A0A2R8VHM8	Aco2
ENSMUSG00000022477	A0A2R8VJW0	Aco2
ENSMUSG00000022477	A0A2R8W744	Aco2
ENSMUSG00000022477	A0A2R8VJM1	Aco2
ENSMUSG00000022477	Q99KI0	Aco2
ENSMUSG00000073001	A0A1B0GR13	Cylc1
ENSMUSG00000095081	E9PW18	Vmn1r257
ENSMUSG00000051592	A2AEP2	Ccnb3
ENSMUSG00000109169		Gm18061
ENSMUSG00000095363	Q3UTA8	Gm4567
ENSMUSG00000109546		Gm18468
ENSMUSG00000095619	E9Q069	Vmn1r157
ENSMUSG00000024271	Q91WG4	Elp2
ENSMUSG00000094700	G3UY92	Vmn1r158
ENSMUSG00000110683		Gm45874
ENSMUSG00000100654		Gm4207
ENSMUSG00000040028	P70372	Elavl1
ENSMUSG00000095931	K7N701	Vmn1r159
ENSMUSG00000108922		Gm44825
ENSMUSG00000094931	E9Q346	Vmn1r160
ENSMUSG00000088349		Gm22335
ENSMUSG00000085183		Wincr1
ENSMUSG00000109514		Gm19900
ENSMUSG00000102023		Gm8708
ENSMUSG00000109072		Gm18469
ENSMUSG00000109345		Gm4574
ENSMUSG00000028681	D6RG83	Ptch2
ENSMUSG00000028681	O35595	Ptch2
ENSMUSG00000059734	Q5M9P5	Ndufs8
ENSMUSG00000059734	A0A494BAW8	Ndufs8
ENSMUSG00000059734	Q8K3J1	Ndufs8
ENSMUSG00000035642	D3YY39	Aamdc
ENSMUSG00000035642	D3Z1Q3	Aamdc
ENSMUSG00000035642	D6RJK8	Aamdc
ENSMUSG00000035642	D3Z442	Aamdc
ENSMUSG00000035642	D3YWY5	Aamdc
ENSMUSG00000035642	D3YZD8	Aamdc
ENSMUSG00000035642	Q8CF11	Aamdc
ENSMUSG00000035642	D3YX09	Aamdc
ENSMUSG00000035642	D6RJJ4	Aamdc
ENSMUSG00000035642	Q8R0P4	Aamdc
ENSMUSG00000022900	Q8CBR1	Ildr1
ENSMUSG00000023235	Q3V2F3	Ccl25
ENSMUSG00000023235	Q3U4J3	Ccl25
ENSMUSG00000023235	F7C0M8	Ccl25
ENSMUSG00000023235	D3Z470	Ccl25
ENSMUSG00000023235	D3YWJ1	Ccl25
ENSMUSG00000023235	A0A087WRS0	Ccl25
ENSMUSG00000023235	O35903	Ccl25
ENSMUSG00000062393	F6UUZ3	Dgkk
ENSMUSG00000089917	B7ZCR1	Uckl1
ENSMUSG00000089917	F6W7K4	Uckl1
ENSMUSG00000089917	D6RJ84	Uckl1
ENSMUSG00000089917	Q91YL3	Uckl1
ENSMUSG00000089046		Gm26172
ENSMUSG00000021314	A0A0G2JEG8	Amph
ENSMUSG00000021314	A0A668KM31	Amph
ENSMUSG00000021314	Q7TQF7	Amph
ENSMUSG00000107307		Gm42935
ENSMUSG00000050248	Q8K1G2	Evc2
ENSMUSG00000022476	A0A2R8VK29	Polr3h
ENSMUSG00000022476	Q9D2C6	Polr3h
ENSMUSG00000083646		Gm6088
ENSMUSG00000042386	Q99MW5	Tex13b
ENSMUSG00000023953	A0A3B2WAL6	Polh
ENSMUSG00000023953	Q9JJN0	Polh
ENSMUSG00000082165		Gm7091
ENSMUSG00000031430	A0A0B4J1E9	Vsig1
ENSMUSG00000073771	A9JD57	Btbd19
ENSMUSG00000073771	S4R1J4	Btbd19
ENSMUSG00000073771	S4R1I0	Btbd19
ENSMUSG00000006356	Q4FJU3	Crip2
ENSMUSG00000006356	A0A0G2JF37	Crip2
ENSMUSG00000006356	Q9DCT8	Crip2
ENSMUSG00000108818		Gm44869
ENSMUSG00000109356		Gm45118
ENSMUSG00000092297	D3YTW8	Vmn1r258
ENSMUSG00000109241		Gm7434
ENSMUSG00000094532	D3YTX5	Vmn1r259
ENSMUSG00000024254	Q7TSR6	Abcg8
ENSMUSG00000024254	E9Q0P2	Abcg8
ENSMUSG00000024254	Q9DBM0	Abcg8
ENSMUSG00000109397		Gm45117
ENSMUSG00000094934	K9J7G0	Vmn1r163
ENSMUSG00000108860		Gm6070
ENSMUSG00000096601	K9J7F4	Vmn1r260
ENSMUSG00000094684		Gm16456
ENSMUSG00000031785	A0A1D5RLH8	Adgrg1
ENSMUSG00000031785	A0A1D5RLF7	Adgrg1
ENSMUSG00000031785	A0A1D5RLK9	Adgrg1
ENSMUSG00000031785	A0A1D5RLN4	Adgrg1
ENSMUSG00000031785	A0A1D5RLI8	Adgrg1
ENSMUSG00000031785	A0A1D5RLB9	Adgrg1
ENSMUSG00000031785	A0A1D5RM68	Adgrg1
ENSMUSG00000031785	A0A1D5RLE2	Adgrg1
ENSMUSG00000031785	A0A1D5RME3	Adgrg1
ENSMUSG00000031785	Q8K209	Adgrg1
ENSMUSG00000109098		Gm18062
ENSMUSG00000095683	Q3UT86	Gm10662
ENSMUSG00000042109	A0A2R8VHB0	Csdc2
ENSMUSG00000042109	A0A2R8VK06	Csdc2
ENSMUSG00000042109	D3YTN0	Csdc2
ENSMUSG00000042109	Q91YQ3	Csdc2
ENSMUSG00000109085		Gm18470
ENSMUSG00000109535		Gm8728
ENSMUSG00000095358	D3YTY1	Vmn1r165
ENSMUSG00000024885	Q3TX25	Aldh3b1
ENSMUSG00000024885	Q80VQ0	Aldh3b1
ENSMUSG00000092462		Vmn1r-ps83
ENSMUSG00000096073	D3YTY2	Vmn1r166
ENSMUSG00000109024		Gm18063
ENSMUSG00000066037	F7B5B5	Hnrnpr
ENSMUSG00000066037	Q8VHM5	Hnrnpr
ENSMUSG00000066037	S4R1E9	Hnrnpr
ENSMUSG00000066037	A2AW41	Hnrnpr
ENSMUSG00000066037	V9GWW3	Hnrnpr
ENSMUSG00000066037	A2AW40	Hnrnpr
ENSMUSG00000094682	Q3UTA8	Gm6902
ENSMUSG00000022474	Q9D6D9	Pmm1
ENSMUSG00000022474	Q545Q8	Pmm1
ENSMUSG00000022474	Q91W01	Pmm1
ENSMUSG00000022474	D6RG76	Pmm1
ENSMUSG00000022474	O35621	Pmm1
ENSMUSG00000057290		Gm15732
ENSMUSG00000109425		Gm18471
ENSMUSG00000029123	Q9JJX8	Stk32b
ENSMUSG00000116821		Gm8538
ENSMUSG00000035623	E9PWW9	Rsf1
ENSMUSG00000035623	A0A0U1RP31	Rsf1
ENSMUSG00000035623	A0A0U1RPA7	Rsf1
ENSMUSG00000022899	E9Q0L2	Slc15a2
ENSMUSG00000022899	Q80XC0	Slc15a2
ENSMUSG00000022899	Q9JM03	Slc15a2
ENSMUSG00000022899	E9PYQ9	Slc15a2
ENSMUSG00000022899	G3XA51	Slc15a2
ENSMUSG00000111290		Gm5122
ENSMUSG00000006360	A0A0G2JEK2	Crip1
ENSMUSG00000006360	P63254	Crip1
ENSMUSG00000111147		Gm33699
ENSMUSG00000111180		Gm39348
ENSMUSG00000031429	A2AG83	Psmd10
ENSMUSG00000031429	Q9Z2X2	Psmd10
ENSMUSG00000111169		Gm34004
ENSMUSG00000111354		Gm33914
ENSMUSG00000076142		Mir711
ENSMUSG00000111807		4933433G08Rik
ENSMUSG00000049699	Q99ML8	Ucn2
ENSMUSG00000103811		Gm38004
ENSMUSG00000111449		Gm34105
ENSMUSG00000111658		B930092H01Rik
ENSMUSG00000118129		Gm50327
ENSMUSG00000037263	A0A087WS45	Aldh3b3
ENSMUSG00000037263	J3QMK6	Aldh3b3
ENSMUSG00000074256		Gm10655
ENSMUSG00000062329	A1E5L0	Cytl1
ENSMUSG00000037784	B2RR42	Dzip1l
ENSMUSG00000037784	D3Z4F5	Dzip1l
ENSMUSG00000037784	Q499E4	Dzip1l
ENSMUSG00000039616	Q14CH1	Mocos
ENSMUSG00000026032	Q9CQZ6	Ndufb3
ENSMUSG00000113576		Gm47658
ENSMUSG00000113993		Gm47659
ENSMUSG00000113028		Gm18065
ENSMUSG00000114080		Gm47661
ENSMUSG00000037466	A0A0G2JFZ7	Tedc1
ENSMUSG00000037466	A0A0G2JG54	Tedc1
ENSMUSG00000037466	Q3UK37	Tedc1
ENSMUSG00000113378		Gm47660
ENSMUSG00000114531		A530065N20Rik
ENSMUSG00000107131		Gm43763
ENSMUSG00000075296	E9Q3E1	Aldh3b2
ENSMUSG00000052957	A0A286YD87	Gas1
ENSMUSG00000052957	Q01721	Gas1
ENSMUSG00000048450	P13297	Msx1
ENSMUSG00000081029		Gm15077
ENSMUSG00000083710		Gm15078
ENSMUSG00000114433		Gm48488
ENSMUSG00000100202		Gm29389
ENSMUSG00000079418	A0A7N9VS64	Atg4a
ENSMUSG00000079418	Q5EBK1	Atg4a
ENSMUSG00000079418	A0A7P0A158	Atg4a
ENSMUSG00000079418	A0A7N9VT17	Atg4a
ENSMUSG00000079418	Q8C9S8	Atg4a
ENSMUSG00000099490		Gm18802
ENSMUSG00000050765		Gm5084
ENSMUSG00000108405		Ywhaq-ps1
ENSMUSG00000026430	A0A1D5RM65	Rassf5
ENSMUSG00000026430	D3Z6G2	Rassf5
ENSMUSG00000026430	Q5EBH1	Rassf5
ENSMUSG00000108442		Rpl15-ps5
ENSMUSG00000086433		Rsf1os1
ENSMUSG00002076571		Gm55528
ENSMUSG00000114460		Gm10779
ENSMUSG00000114274		Gm35333
ENSMUSG00000045693	Q66X19	Nlrp4e
ENSMUSG00000024866	A0A494B9B0	Acy3
ENSMUSG00000024866	A0A494BAV4	Acy3
ENSMUSG00000024866	Q91XE4	Acy3
ENSMUSG00000114566		Gm48500
ENSMUSG00000114452		A530001N23Rik
ENSMUSG00000058153	A0A0G2JG23	Sez6l
ENSMUSG00000058153	A0A1D5RMJ7	Sez6l
ENSMUSG00000058153	A0A0R4J0Y4	Sez6l
ENSMUSG00000058153	A0A1D5RMI4	Sez6l
ENSMUSG00000058153	Q6P1D5	Sez6l
ENSMUSG00000117787		Gm50177
ENSMUSG00000117709		Gm50178
ENSMUSG00000117963		Gm19062
ENSMUSG00000098165		Gm26977
ENSMUSG00000117669		Gm5509
ENSMUSG00000117722		Gm18910
ENSMUSG00000117813		Gm5823
ENSMUSG00000118176		Gm50179
ENSMUSG00000118357		Gm36627
ENSMUSG00002076677		Gm55529
ENSMUSG00000116157		Cyp2d67-ps
ENSMUSG00000118304		Gm36718
ENSMUSG00000021559	Q80YE7	Dapk1
ENSMUSG00000117949		Gm50180
ENSMUSG00000109325		Krt8-ps
ENSMUSG00000061848		Gm5805
ENSMUSG00000117857		Gm50190
ENSMUSG00000061633	Q9CQ68	Ndufb11b
ENSMUSG00000117851		Gm50192
ENSMUSG00000105111		Gm43310
ENSMUSG00000117933		Gm50193
ENSMUSG00000056214	Q9JK84	Pard6g
