Human gene name	Gene name
ZNF549	Zfy2
ZNF584	Zfy2
ZNF548	Zfy2
ZNF792	Zfy2
ZNF418	Zfy2
ZNF773	Zfy2
ZNF586	Zfy2
ZNF304	Zfy2
	Uba1y-ps2
	Gm18796
	Gm29552
	Gm29550
	Gm29551
	Gm8480
	Gm29553
	Gm54352
	Gm28630
	Gm28629
H2AL1Q	H2al2c
H2AL3	H2al2c
	Uba1y-ps1
SRY	Sry
	Gm18798
H2AL1Q	H2al2b
H2AL3	H2al2b
	Gm28628
RBMY1D	Rbmyf1
RBMY1F	Rbmyf1
RBMY1A1	Rbmyf1
RBMY1B	Rbmyf1
RBMY1J	Rbmyf1
RBMY1E	Rbmyf1
	Gm6137
	Gm8498
RBMY1D	Rbmy
RBMY1F	Rbmy
RBMY1A1	Rbmy
RBMY1B	Rbmy
RBMY1J	Rbmy
RBMY1E	Rbmy
RBMY1D	Rbmyf2
RBMY1F	Rbmyf2
RBMY1A1	Rbmyf2
RBMY1B	Rbmyf2
RBMY1J	Rbmyf2
RBMY1E	Rbmyf2
	Gm8502
	Gm8506
RBMY1D	Rbmyf3
RBMY1F	Rbmyf3
RBMY1A1	Rbmyf3
RBMY1B	Rbmyf3
RBMY1J	Rbmyf3
RBMY1E	Rbmyf3
	Gm8510
	Gm28819
	
	Gm28840
	Gm28840
	Gm29179
	
	Gm29178
	
	Gm28969
	
	Gm28677
	
	Gm29617
	
	Gm20803
	Gm20879
	Gm28835
	
	Gm29624
	
	Gm28253
	
	Gm29586
	
	Gm28136
	
	Gm29377
	
	Gm28749
	
	Gm29000
	Orly
	Gm29633
	
	Gm29218
	
	Gm21679
	Gm21679
	Gm21064
	Gm21064
	4921509O09Rik
	
	Gm29048
	
	Tspy-ps
	Tspy-ps
	Gm20781
	Rbm31y
	Gm37325
	Gm20833
	Gm37865
	Gm36941
	Gm37937
	Gm20772
	Gm20831
	Gm37286
	Gm38028
	Ssty1
	Gm38072
	Gm20851
	Gm30312
	Gm37433
	Gm37473
	Gm37656
	Gm38127
	Gm30638
	
	Gm21904
	Srsy
	Gm21764
	
	Gm34015
	Gm20877
	Gm33191
	Gm38003
	
	Gm21379
	Gm36928
	Gm20807
	Gm38084
	Gm37231
	Gm37252
	Gm21440
	Gm21454
	Gm37147
	Gm38159
	Gm37870
	Gm37378
	Gm36398
	Gm37441
	Gm37561
	Gm36728
	Gm32295
	Gm20836
	Gm37263
	
	
	
	Gm28682
	Gm28569
	Gm28681
	Gm28684
	Gm21316
	Gm21923
	Gm28683
	Gm28680
	Gm28679
	
	
	
	
	Gm21405
	Gm28284
	Gm29368
	Gm21413
	Gm28073
	Gm21419
	Gm28074
	Gm21428
	Gm28072
	Gm21758
	Gm29672
	Gm29131
	Gm20871
	Gm29130
	Gm20978
	
	
	
	
	
	
	
	
	
	
	
	
	
	Gm29466
	Gm29467
	Gm21724
	Gm20963
	
	
	Gm28326
	Gm28325
	Gm29407
	Gm29405
	Gm29406
	Gm20913
	Gm29404
	Gm29403
	Gm28350
	Gm28964
SYCP3	Sly
	Gm28165
	Gm28709
	Gm28965
	
	Gm21868
	Gm21943
	Gm28532
	
	Gm28533
	Gm28966
SYCP3	Gm28961
	Gm28962
	Gm28963
	
	
	
	
	
	
	
	
	
	
	Gm28082
	Gm21672
	Gm21118
	Gm29644
	Gm29424
	4932431L22Rik
	Gm29425
	Gm38361
	Gm31260
	Gm21660
	Gm38209
	Gm37734
	Gm38013
	Gm21678
	Gm37948
	Gm37442
	Gm34550
	Gm37544
	Gm34716
SYCP3	Gm29554
	Gm29556
	Gm20812
SYCP3	Gm21258
SYCP3	Gm20931
	Gm29559
	Gm20919
	Gm20917
	Gm28421
	Gm28420
	Gm28423
	Gm28422
SYCP3	Gm20916
	Gm29033
	Gm29034
	Gm21823
	Gm28339
SYCP3	Gm20855
	Gm28584
	Gm28585
SYCP3	Gm20896
	Gm28470
	Gm28469
	Gm21898
	Gm28668
SYCP3	Gm20869
	Gm28481
	Gm28482
	Gm28485
	Gm21394
	Gm28471
	Gm21824
	Gm29338
SYCP3	Gm21409
	Gm29339
	Gm28759
	Gm28758
	Gm29071
	Gm28947
SYCP3	Gm20920
	Gm28798
	Gm28797
	Gm28796
SYCP3	Gm20894
SYCP3	Gm21317
	Gm28812
	Gm28811
	Gm28810
SYCP3	Gm20835
	Gm29027
SYCP3	Gm20911
	Gm28739
	Gm29321
SYCP3	Gm21117
SYCP3	Gm20888
	Gm28238
SYCP3	Gm21650
	Gm28541
	Gm28542
	Gm28600
SYCP3	Gm21518
SYCP3	Gm21209
	Gm29180
	Gm29181
SYCP3	Gm20843
	Gm29393
SYCP3	Gm21294
	Gm28472
SYCP3	Gm21095
	Gm50048
	Gm19466
	Gm28473
	Gm28474
CHST9	Chst9
SYCP3	Gm21488
	Gm10036
	Gm28854
	Gm24228
	Gm28858
	Gm4835
SYCP3	Gm20890
RN7SKP247	Gm54353
	Gm50076
RN7SKP206	Gm54354
	Gm7665
CDH2	Cdh2
	Gm28245
SYCP3	Gm21173
	Gm29203
SYCP3	Gm21497
	Gm20802
	Gm29070
SYCP3	Gm28553
	Gm15485
	Gm15328
	Gm21873
	Gm29190
	Gm7670
	1700001G01Rik
SYCP3	Gm21760
	Gm22470
	Gm54355
	4930545E07Rik
SYCP3	Gm21858
	Gm50082
CEP120	Cep120
	Gm29244
SYCP3	Gm57478
SYCP3	Gm20792
	Gm28754
SYCP3	Gm21865
SYCP3	Gm35134
	Gm37998
SYCP3	Gm30737
	Gm36987
	Gm28531
SYCP3	Gm21996
	Gm50083
	Gm28105
	Gm54356
	Gm50084
	Gm28104
	Gm31086
	Gm28103
	Gm38432
SYCP3	Gm28102
	Gm54357
	Gm54358
CSNK1G3	Csnk1g3
	Gm28488
	Gm28491
SYCP3	Gm28490
	Gm5507
	Gm8594
	Gm29579
	Gm50361
SYCP3	Gm29582
	4933434P08Rik
	9330117O12Rik
	Gm5821
	Gm33732
	Gm50365
	Gm50366
SYCP3	Gm28870
DSC3	Dsc3
	Gm28279
SYCP3	Gm21739
SYCP3	Gm21256
SYCP3	Gm20838
	Gm28890
SYCP3	Gm28891
ZNF608	Zfp608
SYCP3	Gm20837
	Gm29503
SYCP3	Gm21861
	Gm24183
	Gm54359
	Gm34073
	Gm21722
RNU6-564P	Gm22597
	Gm37828
	Gm28898
	Gm37337
SYCP3	Gm28897
RN7SL806P	Gm24514
RN7SL396P	Gm24514
RN7SL740P	Gm24514
RN7SL752P	Gm24514
	Gm26959
	Gm8614
	Gm6942
	Gm4230
	Gm54360
SYCP3	Gm29564
	Gm6944
	Gm54361
	Gm23555
	Gm54362
	Gm50385
	Gm8629
SYCP3	Gm28827
GRAMD2B	Gramd2b
SYCP3	Gm29110
	Gm38107
SYCP3	Gm31571
SYCP3	Gm29866
	Gm36950
	Gm29523
	Gm29524
	Gm29528
	Gm20777
	Gm28955
	Gm28954
SYCP3	Gm28510
DSC2	Dsc2
	Gm29525
	Gm29526
	Gm20737
	Gm21775
	Gm21900
	Gm29527
	Gm20775
	Gm29522
	Gm28917
SYCP3	Gm28919
	Gm21719
	Gm28921
	Gm28920
	Gm28444
	Gm48311
	Gm28171
	Gm24142
	Gm28173
	AF357341
	Gm22170
	Mir882
	Gm22981
	Gm37236
	Gm35725
	Gm29194
	Gm21778
	Gm25856
	Gm29195
	Gm35890
	Gm29196
SNORD114-4	Gm23787
SNORD114-12	Gm23787
SNORD114-19	Gm23787
SNORD114-2	Gm23787
SNORD114-14	Gm23787
	Gm28435
	Gm4929
	Gm28436
	Gm29197
	Gm25854
	Gm54349
	Gm49374
	Gm29158
SNORD114-24	Gm22205
	Gm7126
	Gm21854
	Gm25224
SNORD114-31	Gm25224
	Gm9194
	Gm28768
	Mir379
	Gm48479
	Gm28769
	Mir411
	Gm48480
	Gm20914
MIR299	Mir299a
	Gm48482
	Mir299b
	Gm54365
	Gm21812
	Mir380
LRATD1	Lratd1
	Gm29535
	Gm29533
	Gm29534
	Mir1197
	Gm21874
MIR323A	Mir323
	Mir758
	Gm16497
	Gm28849
	Gm28847
	Gm29475
	Gm20821
	Mir329
MIR494	Mir494
	Gm48498
	Gm28999
	Gm9847
	Mir679
	Mir1193
	Gm21244
RNU6-1071P	Gm25414
RNU6-1171P	Gm25414
RNU6-465P	Gm25414
	Mir666
	Gm48504
	Gm29364
	Mir543
	Gm26449
	Mir495
	Gm9202
	Gm29363
	Mir667
	Mir376c
	Mir654
	Mir376b
	Gm54366
	Mir376a
MIR539	Mir300
	Gm21292
	4930448C13Rik
	Gm21721
	Gm29366
	Gm29281
	Gm29330
	Gm21425
MIR381	Mir381
	Mir487b
	Gm54367
	Gm20773
	Gm54368
	Mir539
	Gm54369
	Mir544
	Gm21151
	Gm19084
	Gm29409
	Gm48539
DSC1	Dsc1
	Gm48541
	Gm28632
	Gm17915
TRIB2	Trib2
	Gm28101
	Gm33815
	Gm21160
	Gm28637
	Gm28636
	Gm28081
	Mir6387
	Gm5432
	Gm28080
	Gm48558
	Gm21524
	Gm48557
	Gm28302
	Gm28300
	Gm48584
	Gm36235
	Gm28301
	Gm18114
	Gm48607
	G530011O06Riky
	Mid1-ps1
	Gm48605
	Gm21742
VRTN	Vrtn
	Gm37765
	Gm38229
	Gm36866
	Gm21412
	Gm38035
	Mirg
	Gm37875
	Gm21875
	Gm20904
	Gm29576
	Gm21163
	Gm28122
	Gm30045
DSG1	Dsg1c
	Gm21921
	Gm37112
	Gm37287
	Gm30175
	Gm21350
	Gm20857
	Gm30705
	Gm22271
	2410080I02Rik
	Gm21773
	Gm37451
	Gm37793
KLF9	Klf9
	Gm30858
	Gm21791
	Gm21427
DSG1	Dsg1a
	Mir1192
	Gm29577
	Gm29573
MIR382	Mir382
MIR134	Mir134
MIR668	Mir668
	Mir485
HABP2	Habp2
	Mir453
	Gm28377
MIR154	Mir154
MIR496	Mir496a
MIR377	Mir377
	Gm21776
	Gm21155
SYNDIG1L	Syndig1l
	Gm37130
	Gm37467
MIR541	Mir541
MIR409	Gm54371
	Gm20928
	Gm48573
	Gm38363
MIR409	Mir409
MIR412	Mir412
	Mir369
DSG1	Dsg1b
MIR410	Mir410
NUBPL	Nubpl
	Gm30174
	Gm28619
	Gm20793
	Gm54341
	Gm54342
	Gm28993
	Gm28994
	Gm20795
	Gm28596
	Gm20832
	Mir3072
	Gm9661
	Gm28597
	Gm47431
	Gm3379
ALDH7A1	Aldh7a1
	Gm35135
	Gm28428
	Gm20827
NPC2	Npc2
	Gm28427
	Gm28426
	Gm28425
	Gm21729
	4930511J24Rik
	Gm35188
	Gm28834
	Gm34719
	Gm47187
	Gm28833
ISCA2	Isca2
	Gm29354
	Gm29353
SMC5	Smc5
	Gm50460
	Gm29357
	Gm29356
	Gm21914
	Gm28617
ARHGAP5	Arhgap5
	Gm28618
	Gm21774
	Gm29537
	Gm28781
	Gm28174
	Gm29433
	Gm29215
	Gm21801
	Gm28850
	1700031P21Rik
	
	
	Gm21822
	
	Gm21891
	Gm21828
RNU6-8	Gm24859
RNU6-7	Gm24859
	Gm21725
	Gm29616
RNU6-8	Gm23296
RNU6-7	Gm23296
	Gm35239
	Gm21784
AKAP6	Akap6
	Gm20805
	Gm29618
	Gm29109
	Gm29108
	Gm21913
	Gm54339
	Gm21076
	Gm29416
	Gm54340
	Gm21869
	Gm20813
	Gm28790
	Gm29272
	Gm21866
	
	Gm21767
	
	Gm30353
	Gm30686
	Gm47488
	Gm31186
	n-R5s58
	Gm28371
	Gm8642
	Mir1258
NPAS3	Npas3
	Gm28595
DSG4	Dsg4
	Gm37032
	Gm21882
	
	
	Gm21797
	Gm21800
	Gm21842
	Gm28170
	Gm21744
	Gm28764
	Gm5688
PHAX	Phax
	Gm28762
	1700030L22Rik
	Gm28763
	Gm41821
SYCP3	Gm21094
	1700060O08Rik
RNU6-806P	Gm24263
MAMDC2	Mamdc2
	Gm35818
EGLN3	Egln3
	Gm21588
SPMIP10	Spmip10
	Gm28761
	1700104L18Rik
	Gm22220
	Gm21599
	Gm54374
	Gm47552
	Gm7550
	Gm28765
	Gm46328
	Gm47553
	Gm7557
	Gm21752
	Gm50283
	Gm28365
	Gm50288
	Gm50289
LTBP2	Ltbp2
LMNB1	Lmnb1
	Gm50445
SYCP3	Gm21477
	Gm50443
CFAP95	Cfap95
	Gm50422
	Gm28368
	Gm9493
	Gm28369
	Gm22144
	Gm21542
	Gm28367
	Gm6563
	Gm28844
PTAR1	Ptar1
	
MARCHF3	Marchf3
	Gm28179
	
	Gm50299
	Gm28990
	
APBA1	Apba1
DSG3	Dsg3
	Gm28079
	Orly
	Gm34396
	Krtap20-2
	Gm54382
	Krtap21-1
	Krtap6-2
IFITM2	Ifitm7
IFITM1	Ifitm7
IFITM3	Ifitm7
	Erdr1y
	Gm23655
KRTAP8-1	Krtap8-1
KRTAP7-1	Krtap7-1
	Gm50300
	Gm48609
	Gm50301
KRTAP11-1	Krtap11-1
	Gm4810
ENTREP1	Entrep1
	Gm47361
	Gm49696
	Gm23972
	Gm17844
	Gm47190
	Gm47316
BMERB1	Bmerb1
	Gm47193
	1700029F12Rik
	Gm5791
	Gm4935
	Gm47194
	Gm7065
	Gm50305
CNTNAP3	Cntnap3
CNTNAP3B	Cntnap3
CNTNAP3C	Cntnap3
	1700021P04Rik
	Gm15806
	Gm15345
RABL3	Rabl3
	Gm18087
	Tpi-rs10
TJP2	Tjp2
C5orf63	C330018D20Rik
	D030025P21Rik
	Ofcc1
	Gm48709
	Gm18739
	Gm19486
	Gm17139
DSG2	Dsg2
PPP2R5C	Ppp2r5c
	Gm15807
	Gm49569
	Gm15808
HGD	Hgd
FAM169A	Fam169a
	Gm16090
TTR	Ttr
	Gm46559
	Gm10269
NDUFB4	Ndufb4
B4GALT6	B4galt6
	Gm4600
	Gm50310
	Gm50308
MARF1	Marf1
	Gm8352
FXN	Fxn
	Gm47038
	Gm47039
PLP2	Prp2rt
	Gm47041
	Gm9979
MEGF10	Megf10
	Nsa2
	Gm16216
PIP5K1B	Pip5k1b
	9330199G10Rik
TFAP2A	Tfap2a
	Gm54384
MIR484	Mir484
FSTL1	Fstl1
	Gm50200
	B930059L03Rik
	Gm50201
	Gm35558
	Gm35558
	Gm35558
TRAPPC8	Trappc8
AREL1	Arel1
BTN3A1	Btnl12
	Gm54385
LRRC58	Lrrc58
	Gm15725
GPR156	Gpr156
	Pip5k1bos
PABIR1	Pabir1
TMEM252	Tmem252
PGM5	Pgm5
RNU1-109P	Gm25140
GSK3B	Gsk3b
	Gm47061
	Gm26688
	Gm47067
	Gm48107
	Gm6245
	Gm7201
	Gm35160
	Gm17800
GCNT2	Gcnt2
	Gm50342
CYCS	Gm10053
FOXD4L4	Foxd4
FOXD4L5	Foxd4
FOXD4	Foxd4
FOXD4L3	Foxd4
FOXD4L6	Foxd4
FOXD4L1	Foxd4
	Gm54372
NRAP	Nrap
RNF125	Rnf125
SNORA17A	Gm25617
	Gm25617
	Mir5124a
	Gm48192
	Gm31683
NDE1	Nde1
	Gm48188
	5530402G07Rik
	Gm7762
	Vmn2r-ps95
	Gm7768
	Gm40983
RNF138	Rnf138
	Gm48103
	Gm21930
	Gm48111
	Cbx3-ps5
	Vmn2r-ps96
	Gm17193
NME8	Nme8
DYNC1H1	Dync1h1
MEP1B	Mep1b
	Gm6378
GAREM1	Garem1
TIAM1	Tiam1
	Hmgb1-ps11
Y_RNA	Gm54376
Y_RNA	Gm54376
Y_RNA	Gm54376
Y_RNA	Gm54376
Y_RNA	Gm54376
	Gm50049
PAK1IP1	Pak1ip1
	Gm50052
	Gm22886
	Gm4837
	Gm17111
FBN2	Fbn2
	1700001K19Rik
	Gm54380
	Fcf1
	Gm48136
	Gm48168
	Gm48166
	Gpr141b
	Zfp1000
	Gm48171
TMEM14C	Tmem14c
HSP90AA1	Hsp90aa1
	Gm48169
	Gm48167
	Cbx3-ps2
	Vmn2r-ps97
	Gm3829
GPR141	Gpr141
	Gm26639
	Gm19154
	Gm48170
	Gm5446
	Gm48164
	Gm48185
	Gm48186
	Gm19118
	Vmn2r-ps98
	Gm38428
ELMO1	Elmo1
	Gm54377
KLHL14	Klhl14
SLC27A6	Slc27a6
	Gm2805
	Gm7307
	Gm49704
SOD1	Sod1
LPIN1	Lpin1
	4930426D05Rik
SCAF4	Scaf4
	Gm23270
ISOC1	Isoc1
	Gm47665
	Gm32036
	Gm47664
	Gm47657
	Gm47721
	Gm14874
	Gm7611
	Gm15061
	Gm7614
	Gm3657
	Gm48412
	Gm48413
	Gm54363
	Vmn2r-ps108
	Gm14875
	Gm15076
	Gm50227
	Gm3943
	Gm48414
ADAMTS19	Adamts19
	Gm8261
	Gm10323
GPR50	Gpr50
	Cbx3-ps4
AOAH	Aoah
	Gm15075
	Gm15074
	Gm14723
	Gm3669
	Gm17197
	Rpl30-ps10
	Gm4996
ZNG1F	Zng1
ZNG1E	Zng1
ZNG1C	Zng1
SLC16A2	Slc16a2
CCDC178	Ccdc178
	Gm37956
SYCP3	Gm10488
	Gm14893
	Gm54364
	Vmn2r-ps109
	Gm9164
	E330016L19Rik
	Gm5451
	Gm9166
	Mir3084-1
	Gm47727
SNORA19	Gm54426
	Gm3681
	Gm7911
CASP7	Casp7
RNU1-75P	Gm54437
VMA21	Vma21
	Or2p2
	Gm49707
	Gm49708
	Gm49709
	Gm49710
MAK	Mak
HUNK	Hunk
DOCK8	Dock8
SYCP3	Gm14632
MINAR2	Minar2
	Gm36001
	1110008E08Rik
	Gm49714
	Gm23406
	Gm36169
	Gm49715
	Gm7437
MIS18A	Mis18a
	Gm14974
	Gm7438
HTR2C	Htr2c
MRAP	Mrap
CHSY3	Chsy3
URB1	Urb1
	Mir6355
	Gm54378
	Gm8697
	Gm38695
	Gm50235
	Gm18217
	Gm54379
	Gm18218
	Iigp1c
RLIM	Rlim
	Gm5970
	Gm24252
	Gm4841
KANK1	Kank1
	Gm50237
	F830016B08Rik
	Gm8714
	Iigp1
	BC023105
SMIM3	Smim3
SNORA35	Snora35
	Mir3552
	Gm14892
	Mir764
	Gm23378
	Gm34432
	Mir1912
DCTN4	Dctn4
RNU6-1131P	Gm26207
	Gm5249
PASD1	Pasd1
DMRT1	Dmrt1
DMRT3	Dmrt3
SNORA17A	Gm22266
	Mir1264
	Mir1298
MIR544A	Gm54370
	Mir1911
MIR448	Mir448
GFM2	Gfm2
SYCP3	Gm10487
DMRT2	Dmrt2
MYH11	Myh11
	Gm8825
	1700048O14Rik
	Gm50376
	Gm25176
	Gm50377
PRRG3	Prrg3
	Gm50378
	Gm34808
	Gm50379
NHLRC2	Nhlrc2
NEXMIF	Nexmif
	Gm48775
	Gm32441
	Gm49137
NOL4	Nol4
	Mir672
	Gm18926
ADRB1	Adrb1
FATE1	Fate1
	Gm49007
	Gm16973
	Mif-ps9
	Gm24770
CCDC186	Ccdc186
	Gm9287
	Gm33525
WDR20	Wdr20
	Gm54390
	Gm23276
	Gm9290
IL13RA2	Il13ra2
PSPC1	Pspc1
NTSR2	Ntsr2
YLPM1	Ylpm1
	Gm5242
PACS1	Pacs1
CNGA2	Cnga2
	Gm4479
DACH1	Dach1
	Gm22495
	Gm7788
MAGEA10	Magea4
RBM22	Rbm22
	Btbd35f1
	Gm47265
ABCB7	Abcb7
DTNA	Dtna
	Spin2h
	Vcp-rs
	Gm6238
	Btbd35f21
	Gm21789
UPRT	Uprt
RNVU1-33	Gm25831
RNU1-32P	Gm25831
	Gm16331
	Gm26006
	Gm46477
	Gm54439
	Gm50189
GABRE	Gabre
	Gm49017
	Gm26139
	Gm27034
SF3B2	Sf3b2
ZMYM5	Zmym5
MOK	Mok
	Gm49074
	Gm16374
	Gm28265
	D930007P13Rik
	Btbd35f5
SMUG1	Smug1
	Mir224
	Mir452
	Spin2-ps6
	Gm15275
	Gm15274
	Btbd35f12
	Gm2182
	Spin2-ps7
MAGEA10	Magea10
CCDC134	Ccdc134
	Gm21979
	Gm21990
	Spin2-ps8
	Gm2223
	Gm2231
	Btbd35f15
	Prox2os
PROX2	Prox2
	Gm15273
	Gm15281
	Gm15279
ZDHHC15	Zdhhc15
	2410022M11Rik
	Gm48906
	Gm22498
	Gm54391
	Gm22218
	Gm8983
WDHD1	Wdhd1
	Gm38355
	Gm2436
	Gm48340
CEP20	Cep20
ZNF839	Zfp839
	Gm7023
	Gm22430
	Btbd35f13
	Gm14822
	1700121L16Rik
	Btbd35f14
MAGEE2	Magee2
	Btbd35f6
MROH2B	Mroh2b
	Gm6285
	Gm22090
	Gm9673
	Btbd35f9
	Gm50203
	Mpc1-ps
	Gm15868
GAL3ST3	Gal3st3
	Gm49517
SRP54	Srp54b
	Spin2g
EVA1C	Eva1c
	Btbd35f8
	Gm50208
	Gm7074
	Gm2288
	Gm14552
CATSPER1	Catsper1
GABRA3	Gabra3
HEXB	Hexb
CST6	Cst6
	Gm52999
TDRD1	Tdrd1
	Gm48881
ENC1	Enc1
	Gm14735
	Mir767
MIR105-1	Mir105
MIR105-2	Mir105
SYCP3	Gm10486
	C430039J16Rik
FAM177A1	Fam177a2
	Gm33447
	Gm8756
CBX5	Cbx5
	Gm32184
ZNF682	Zfp457
ZNF727	Zfp457
ZNF681	Zfp457
ZNF678	Zfp457
ZNF85	Zfp457
ZNF736	Zfp457
ZNF724	Zfp457
ZNF738	Zfp457
ZNF695	Zfp457
	Gm2446
	Gm48352
	Gm48824
	Gm47898
ZNF682	Zfp595
ZNF727	Zfp595
ZNF681	Zfp595
ZNF678	Zfp595
ZNF85	Zfp595
ZNF736	Zfp595
ZNF724	Zfp595
ZNF738	Zfp595
ZNF695	Zfp595
	Gm36363
	Gm15972
CINP	Cinp
	Gm7831
	Gm49727
MAPRE2	Mapre2
CFAP298	Cfap298
C7	C7
	Gm28044
	Gm49149
RNU6-1196P	Gm24378
RNU6-1004P	Gm24378
	Gm49150
	Gm28707
	Gm25652
	4930542C16Rik
	Gm16077
HIVEP1	Hivep1
CARD6	Card6
	Gm2309
	Gm2318
	Gm14553
SOCS4	Socs4
SYCP3	Gm14819
	Rpl37
IGSF11	Igsf11
	Gm9502
ZMYM2	Zmym2
SNORD72	Snord72
EDN1	Edn1
	Gm10250
PRKAA1	Prkaa1
	Gm47118
	Gm6049
	Gm47125
	Gm4764
	Gm14554
	Gm54448
	H2bc23
	Gm25624
LRCH2	Lrch2
	4930534H18Rik
DLST	Dlst
	Gm36742
	Gm36903
	Gm54403
H2AC4	H2ac23
	Gm8609
	Gm54450
	H4c17
LSAMP	Lsamp
	Gm15938
H4C2	H4c18
SREBF2	Srebf2
	H2ac24
	Mir6360
	Gm54452
	Gm23207
	H2bc24
	Gm46611
	4930428N03Rik
	Rpl19-ps7
ZNF397	Zfp397
	Gm47906
	Gm11278
	Gm10398
	Mir1983
	Gm11279
	Gm47907
	Gm54453
	Gm38408
	Gm11280
	Zfp35
	Gm47909
	Gm32123
	Gm32224
MAPK1IP1L	Mapk1ip1l
ZNF24	Zfp24
ARHGEF28	Arhgef28
	Gm37508
RNU6-1227P	Gm22543
	Gm18085
	Gm36939
	Gm54407
	Gm54408
	Gm54409
INO80C	Ino80c
	Gm54410
	Gm54411
	Gm28750
	Gm49737
	Gm49189
	Gm49738
	4930572O13Rik
	Gm49190
GAP43	Gap43
	Zmiz1os1
	Gm26660
	Mir6540
	Gm17747
	Gm49739
	4932412D23Rik
LGALS3	Lgals3
	Gm49530
GALNT1	Galnt1
	Gm25547
	Gm33696
CLXN	Clxn
SRP54	Srp54c
MTBP	Mtbp
	Gm16400
	Gm15167
	Gm48405
PBDC1	Pbdc1
	Gm49376
	Gm49536
	Gm7731
	Gm5404
GREB1	Greb1
	Gm6031
	Gm7085
PIBF1	Pibf1
SYNJ1	Synj1
BANF1	Banf1
	Gm7701
	Gm8289
	Gm38410
MIR187	Mir187
C18orf21	2700062C07Rik
MAGEE1	Magee1
EIF1AD	Eif1ad
	Gm6292
	E530001F21Rik
	Rpl30-ps9
	Gm14824
	Mir384
	Gm15128
VWA2	Vwa2
RPRD1A	Rprd1a
	Gm15081
	Mir325
	Rab9b-ps1
	Gm15080
	Gm15108
	Gm15110
CDX1	Cdx1
	Gm14855
	Gm14854
	Gm8303
	Gm7117
FGF16	Fgf16
HMGXB3	Hmgxb3
	Gm4412
	Gm15107
ZMIZ1	Zmiz1
	Gm15109
	Gm15111
	Gm15113
	Gm8320
	Gm15096
SART1	Sart1
DOCK11	Dock11
	Gm49502
MIR33A	Mir33
SHISA8	Shisa8
SNTB1	Sntb1
PPP2R3C	Ppp2r3c
	Gm46516
	Zfp184
	Gm10370
	Gm7595
	Gm49210
	Gm49211
	Gm49212
	Hba-ps3
U6	Gm26403
SLC26A2	Slc26a2
TTC33	Ttc33
	Gm54422
	Gm15965
	Gm48140
	D330050I16Rik
UBE2V2	Ube2v2
	Gm54388
	Gm48227
TSGA10IP	Tsga10ip
RPS6KL1	Rps6kl1
PDE6A	Pde6a
	Gm11281
	Gm11282
POM121L2	Pom121l2
	Gm6293
PRSS16	Prss16
DRAP1	Drap1
	Gm47920
	Gm47921
	Mir3075
KLF5	Klf5
	Gm49213
TNFRSF13C	Tnfrsf13c
	Gm49538
	Gm7748
	Gm22984
	Gm25130
	Gm49218
MCM4	Mcm4
	Gm49219
	Gm11290
	Gm49220
	Gm41230
E2F6	E2f6
	Gm49225
	Gm9298
	Gm11292
TPGS2	Tpgs2
	Gm37093
	Gm22970
H2AC8	H2ac12
	Gm5958
	Gm54464
	H2bc12
	Gm49503
KLF12	Klf12
HAS2	Has2
	H4c9
H2AC4	H2ac11
	Gm54471
	H2bc11
	Gm48356
	Vmn1r-ps92
	Vmn1r-ps93
	Gm11285
	Gm54475
HNRNPA1L3	Hnrnpa1
HNRNPA1L2	Hnrnpa1
	Vmn1r188
PGF	Pgf
	Vmn1r-ps94
	4930517O19Rik
	Vmn1r189
	Vmn1r-ps95
	Gm16260
	Vmn1r-ps96
	Vmn1r-ps97
	Gm41231
	Vmn1r190-ps
PPARGC1B	Ppargc1b
	Gm26367
	Gm11284
	6330576A10Rik
C11orf68	AI837181
	Gm9302
	Vmn1r191
	Gm24345
	Gm49237
	Vmn1r-ps99
	Gm54444
	Gm49238
	Gm25432
	Vmn1r192
	Gm54404
	Gm31070
RNU6-209P	Gm23538
	Gm49239
FOSL1	Fosl1
	Gm54477
	Gm54478
PRR30	Prr30
	Vmn1r193
PAXBP1	Paxbp1
	Gm45930
	Vmn1r194
TECPR2	Tecpr2
	Gm54405
	Vmn1r195
	Hspd1-ps5
CCDC85B	Ccdc85b
	Gm11295
DLGAP5	Dlgap5
	Vmn1r196
AFAP1L2	Afap1l2
	Vmn1r-ps100
	Ott
PHACTR1	Phactr1
MIR378A	Gm54396
MIR378A	Mir378a
	Gm8755
	Gm16558
CELF4	Celf4
PTGER4	Ptger4
	Gm15092
	Gm15088
	Gm15090
	Gm8346
	Gm15093
	Has2os
EIF2B2	Eif2b2
	Gm15937
	Gm15098
	Gm5673
	Gm15089
	Gm49093
	Gm8366
	Gm2582
	Gm2157
	Gm26178
	Gm15100
	Gm2150
	4931406G06Rik
	Gm46496
	Gm15085
	Gm18715
C21orf62	4932438H23Rik
	Gm54383
	Gm8043
	Gm49095
	Gm8047
	Gm23139
	Gm23139
	Gm23139
	Slc22a22
ZBTB20	Zbtb20
	Gm15086
	Gm10439
	Rps19-ps6
PRORP	Prorp
	Gm49229
	Gm18094
FAM9C	Xlr5a
FAM9B	Xlr5a
FAM9A	Xlr5a
	Gm49235
NFE2	Nfe2
CENPM	Cenpm
	Vmn1r197
	Gm48489
	Gm15101
	Gm15810
	Gm8383
	Gm15812
	Gm15809
	Gm15097
	Gm54481
	Vmn1r198
FIBP	Fibp
MLH3	Mlh3
	Gm8353
	Gm48975
